0,1,2,3,4,5,6,7,8,9,10,11,12,13
52.592583,8.093525,-3.1247003,8.964028,15.864646,4.8204117,23.247808,3153.0,0.0,0.0,0.0,0.0,0.0,0.0
52.59766,10.2494,-7.647482,6.6019187,14.461235,-5.3695726,21.234219,3153.0,0.0,0.0,0.0,0.0,0.0,0.0
52.60274,10.146283,-3.0455635,-0.19184652,15.19345,-17.14602,-1.0983217,3154.0,0.0,0.0,0.0,0.0,0.0,0.0
52.60782,9.230216,2.585132,-4.477218,16.352789,-16.779915,-5.43059,3154.0,0.0,0.0,0.0,0.0,0.0,0.0
52.612896,8.107914,-0.09832134,-9.215827,15.498539,-15.620575,11.105252,3154.0,0.0,0.0,0.0,0.0,0.0,0.0
52.617977,9.16307,-3.4268584,-14.621103,17.085003,-12.142556,12.264592,3154.0,0.0,0.0,0.0,0.0,0.0,0.0
52.623055,8.069545,-0.09352518,-11.115108,21.47829,7.871305,1.7695183,3155.0,0.0,0.0,0.0,0.0,0.0,0.0
52.628136,9.52518,2.2541966,-1.352518,23.369844,23.430862,6.040769,3155.0,0.0,0.0,0.0,0.0,0.0,0.0
52.633213,11.352518,-0.18705036,9.05036,23.369844,31.180132,18.488415,3155.0,0.0,0.0,0.0,0.0,0.0,0.0
52.63829,11.896882,-1.4628297,16.709831,21.356255,26.176666,17.7562,3156.0,0.0,0.0,0.0,0.0,0.0,0.0
52.64337,13.095923,-2.9280577,13.618705,18.488415,-1.5864646,12.264592,3156.0,0.0,0.0,0.0,0.0,0.0,0.0
52.64845,11.817746,-0.16546762,6.1079135,16.535843,-14.400217,0.8542502,3156.0,0.0,0.0,0.0,0.0,0.0,0.0
52.65353,11.045564,0.59472424,0.5179856,14.827342,-16.962967,3.6000543,3157.0,0.0,0.0,0.0,0.0,0.0,0.0
52.658607,12.187051,-2.3477218,-6.5371704,14.766324,-20.86811,7.932323,3157.0,0.0,0.0,0.0,0.0,0.0,0.0
52.66369,9.026379,1.5659473,-4.6235013,18.793505,-2.9288578,-3.72209,3157.0,0.0,0.0,0.0,0.0,0.0,0.0
52.668766,7.294964,2.944844,5.829736,20.135897,13.484949,4.0271792,3157.0,0.0,0.0,0.0,0.0,0.0,0.0
52.673843,6.8345323,-3.028777,8.585132,15.620575,2.8678398,17.085003,3158.0,0.0,0.0,0.0,0.0,0.0,0.0
52.678925,8.63789,-6.47482,-0.3645084,10.495073,-17.023985,7.2611265,3158.0,0.0,0.0,0.0,0.0,0.0,0.0
52.684002,9.182254,-1.059952,-4.64988,9.274716,-11.776449,-13.118842,3158.0,0.0,0.0,0.0,0.0,0.0,0.0
52.689083,9.3357315,3.381295,-3.556355,7.993341,-3.5390365,-12.630699,3159.0,0.0,0.0,0.0,0.0,0.0,0.0
52.69416,11.081534,0.2733813,-5.798561,7.7492695,-4.637358,3.1119113,3159.0,0.0,0.0,0.0,0.0,0.0,0.0
52.699238,10.947242,-0.38129497,-3.9304557,10.617109,3.6610723,-0.73221445,3159.0,0.0,0.0,0.0,0.0,0.0,0.0
52.70432,9.287769,3.3980815,3.17506,12.87477,12.142556,-8.115376,3160.0,0.0,0.0,0.0,0.0,0.0,0.0
52.709396,8.966427,1.4148681,8.812949,9.518787,10.495073,4.8204117,3160.0,0.0,0.0,0.0,0.0,0.0,0.0
52.714478,9.733813,-3.8081534,7.673861,4.515322,-1.5864646,10.189984,3160.0,0.0,0.0,0.0,0.0,0.0,0.0
52.719555,8.844125,-3.2853718,-0.038369305,2.3796968,-13.912074,-4.515322,3161.0,0.0,0.0,0.0,0.0,0.0,0.0
52.724636,4.82494,2.1702638,-5.9376497,2.6237683,-12.508663,-16.047699,3161.0,0.0,0.0,0.0,0.0,0.0,0.0
52.729713,6.434053,0.95203835,-9.42446,2.745804,-8.237412,-4.8204117,3161.0,0.0,0.0,0.0,0.0,0.0,0.0
52.73479,9.17506,0.27577937,-8.647482,4.8814297,3.5390365,-4.088197,3161.0,0.0,0.0,0.0,0.0,0.0,0.0
52.739872,11.659472,4.0959234,-1.4820144,7.993341,16.840933,-9.640823,3162.0,0.0,0.0,0.0,0.0,0.0,0.0
52.74495,13.177458,5.1438847,10.932854,8.420466,27.641094,0.73221445,3162.0,0.0,0.0,0.0,0.0,0.0,0.0
52.75003,13.990408,0.3908873,19.973621,5.2475367,26.176666,17.817219,3162.0,0.0,0.0,0.0,0.0,0.0,0.0
52.755108,14.83693,-5.203837,17.517986,1.2813753,-1.1593395,14.400217,3163.0,0.0,0.0,0.0,0.0,0.0,0.0
52.760185,12.973621,-2.9664268,6.6067147,-1.2203574,-24.285112,-8.359448,3163.0,0.0,0.0,0.0,0.0,0.0,0.0
52.765266,7.6306953,2.4292567,0.06954437,-2.9288578,-26.115648,-19.342665,3163.0,0.0,0.0,0.0,0.0,0.0,0.0
52.770344,7.201439,-0.21103117,-11.868106,-4.8204117,-40.759937,-9.823877,3164.0,0.0,0.0,0.0,0.0,0.0,0.0
52.775425,7.1342926,-1.7721822,-25.083933,-2.3796968,-42.10233,-14.88836,3164.0,0.0,0.0,0.0,0.0,0.0,0.0
52.780502,5.314149,5.321343,-23.177458,5.003465,-6.040769,-23.064754,3164.0,0.0,0.0,0.0,0.0,0.0,0.0
52.785583,8.513189,6.7458034,-6.4292564,10.128966,36.488686,0.97628593,3164.0,0.0,0.0,0.0,0.0,0.0,0.0
52.79066,11.784173,-0.11990408,15.009592,12.386627,67.48576,34.29204,3165.0,0.0,0.0,0.0,0.0,0.0,0.0
52.79574,12.616307,-7.040767,30.705036,11.288306,62.299244,38.38024,3165.0,0.0,0.0,0.0,0.0,0.0,0.0
52.80082,13.069545,-9.503597,31.532373,7.017055,11.776449,11.227288,3165.0,0.0,0.0,0.0,0.0,0.0,0.0
52.805897,10.1199045,-4.482014,12.268585,1.403411,-55.099136,-22.515594,3166.0,0.0,0.0,0.0,0.0,0.0,0.0
52.810978,10.625899,-4.122302,-16.721823,-2.9288578,-96.16416,-31.119114,3166.0,0.0,0.0,0.0,0.0,0.0,0.0
52.816055,9.942446,0.92805755,-32.14868,2.745804,-71.81803,-37.70904,3166.0,0.0,0.0,0.0,0.0,0.0,0.0
52.821133,6.9808154,8.966427,-29.268585,13.912074,-13.484949,-26.90888,3167.0,0.0,0.0,0.0,0.0,0.0,0.0
52.826214,7.196643,4.764988,-15.177458,22.454576,28.129238,14.03411,3167.0,0.0,0.0,0.0,0.0,0.0,0.0
52.83129,8.904077,-3.2733812,-0.8033573,27.336006,46.67867,32.705578,3167.0,0.0,0.0,0.0,0.0,0.0,0.0
52.836372,7.556355,-2.8129497,15.7506,30.753006,55.770332,20.257933,3168.0,0.0,0.0,0.0,0.0,0.0,0.0
52.84145,9.5515585,-3.3693047,21.153477,24.834272,25.139362,11.410341,3168.0,0.0,0.0,0.0,0.0,0.0,0.0
52.84653,13.604317,-6.4556355,11.616307,18.122307,-13.057824,6.2238226,3168.0,0.0,0.0,0.0,0.0,0.0,0.0
52.85161,13.35012,-3.2182255,5.2805758,15.132432,-13.790038,-8.176394,3168.0,0.0,0.0,0.0,0.0,0.0,0.0
52.856686,13.647482,0.9760192,3.9232614,15.925664,-13.912074,-14.217164,3169.0,0.0,0.0,0.0,0.0,0.0,0.0
52.861767,13.755396,1.6211032,-3.9952037,17.085003,-30.325882,-13.545967,3169.0,0.0,0.0,0.0,0.0,0.0,0.0
52.866844,10.045564,4.3717027,-9.733813,20.746077,-27.519058,-17.45111,3169.0,0.0,0.0,0.0,0.0,0.0,0.0
52.871925,8.227818,6.0599523,-11.623501,22.271523,-16.59686,-10.556091,3170.0,0.0,0.0,0.0,0.0,0.0,0.0
52.877003,6.7410073,3.6882493,-10.72422,22.393559,-1.6474825,4.0271792,3170.0,0.0,0.0,0.0,0.0,0.0,0.0
52.882084,7.004796,-0.4292566,-3.853717,22.515594,14.217164,10.373038,3170.0,0.0,0.0,0.0,0.0,0.0,0.0
52.88716,6.402878,0.85131896,6.4220624,24.224094,23.73595,0.91526806,3171.0,0.0,0.0,0.0,0.0,0.0,0.0
52.89224,7.2781773,1.3165468,6.9520383,20.502005,4.0271792,-2.745804,3171.0,0.0,0.0,0.0,0.0,0.0,0.0
52.89732,8.872902,-1.3381295,-2.7314148,15.010396,-14.88836,0.12203574,3171.0,0.0,0.0,0.0,0.0,0.0,0.0
52.902397,9.103118,0.61870503,-6.091127,14.03411,-6.2848406,-9.213698,3171.0,0.0,0.0,0.0,0.0,0.0,0.0
52.90748,8.916067,5.3357315,-2.8513188,16.413807,3.72209,-14.583271,3172.0,0.0,0.0,0.0,0.0,0.0,0.0
52.912556,11.189448,4.5107913,-2.8609114,17.207039,1.2813753,-3.5390365,3172.0,0.0,0.0,0.0,0.0,0.0,0.0
52.917633,12.80096,0.8872902,3.681055,17.634165,14.583271,4.57634,3172.0,0.0,0.0,0.0,0.0,0.0,0.0
52.922714,11.8944845,2.0,13.580336,15.315485,22.393559,-1.403411,3173.0,0.0,0.0,0.0,0.0,0.0,0.0
52.92779,12.417266,1.0647482,11.3309355,9.15268,-0.54916084,-1.4644289,3173.0,0.0,0.0,0.0,0.0,0.0,0.0
52.932873,12.014388,-1.3453237,-0.43645084,3.72209,-20.196915,-2.5017326,3173.0,0.0,0.0,0.0,0.0,0.0,0.0
52.93795,8.342926,0.17026378,-9.832134,4.8204117,-22.33254,-13.668003,3174.0,0.0,0.0,0.0,0.0,0.0,0.0
52.94303,6.2541966,2.5251799,-17.304556,8.786573,-24.102058,-19.952843,3174.0,0.0,0.0,0.0,0.0,0.0,0.0
52.94811,6.0455637,3.4724221,-19.676258,13.362913,-8.176394,-14.03411,3174.0,0.0,0.0,0.0,0.0,0.0,0.0
52.953186,6.788969,3.4676259,-3.681055,17.329075,35.939526,-0.7932323,3175.0,0.0,0.0,0.0,0.0,0.0,0.0
52.958267,7.004796,1.7745804,17.345324,16.657879,59.187332,13.851056,3175.0,0.0,0.0,0.0,0.0,0.0,0.0
52.963345,7.8105516,-6.0431657,24.08873,9.274716,36.305634,24.407148,3175.0,0.0,0.0,0.0,0.0,0.0,0.0
52.968426,10.553957,-10.115108,17.645084,1.2203574,-5.064483,0.6101787,3175.0,0.0,0.0,0.0,0.0,0.0,0.0
52.973503,11.282973,-1.0239809,5.321343,-1.7085004,-31.79031,-40.149757,3176.0,0.0,0.0,0.0,0.0,0.0,0.0
52.97858,12.31175,7.232614,-2.8105516,-2.318679,-35.146294,-43.749813,3176.0,0.0,0.0,0.0,0.0,0.0,0.0
52.98366,15.570744,3.6882493,-10.122302,-0.30508935,-27.397024,-10.922198,3176.0,0.0,0.0,0.0,0.0,0.0,0.0
52.98874,15.290168,-1.3045564,-11.5515585,5.8577156,-10.678127,2.1356254,3177.0,0.0,0.0,0.0,0.0,0.0,0.0
52.99382,10.347722,-0.8321343,-10.17506,12.996806,-2.5017326,-5.552626,3177.0,0.0,0.0,0.0,0.0,0.0,0.0
52.998898,5.788969,-1.5131894,-10.390887,14.583271,1.0373038,-3.1729293,3177.0,0.0,0.0,0.0,0.0,0.0,0.0
53.00398,5.086331,-6.7194242,-5.2470026,11.959502,13.606985,4.210233,3178.0,0.0,0.0,0.0,0.0,0.0,0.0
53.009056,5.170264,-5.3812947,2.971223,11.227288,23.247808,-10.922198,3178.0,0.0,0.0,0.0,0.0,0.0,0.0
53.014133,5.5131893,1.0167866,10.467626,10.128966,22.698647,-23.73595,3178.0,0.0,0.0,0.0,0.0,0.0,0.0
53.019215,7.9856114,0.82733816,15.429256,7.2001085,16.718897,-11.044234,3178.0,0.0,0.0,0.0,0.0,0.0,0.0
53.024292,12.345324,-2.6690648,15.741007,3.783108,2.4407148,-6.7119656,3179.0,0.0,0.0,0.0,0.0,0.0,0.0
53.029373,13.757793,0.56354916,8.201439,2.257661,-18.732487,-23.796968,3179.0,0.0,0.0,0.0,0.0,0.0,0.0
53.03445,13.460432,2.6906474,-2.5419664,0.12203574,-29.044506,-22.210505,3179.0,0.0,0.0,0.0,0.0,0.0,0.0
53.039528,10.961631,-0.73141485,-9.357314,0.36610723,-20.807093,-8.969626,3180.0,0.0,0.0,0.0,0.0,0.0,0.0
53.04461,9.491607,-2.8705037,-13.757793,3.5390365,-12.325609,-11.16627,3180.0,0.0,0.0,0.0,0.0,0.0,0.0
53.049686,8.916067,-0.7721822,-14.316546,6.7119656,-1.891554,-21.112183,3180.0,0.0,0.0,0.0,0.0,0.0,0.0
53.054768,7.6954436,2.5299761,-3.1894484,6.58993,24.712236,-19.830807,3181.0,0.0,0.0,0.0,0.0,0.0,0.0
53.059845,9.872902,1.2350119,12.251799,2.806822,38.197186,-7.2001085,3181.0,0.0,0.0,0.0,0.0,0.0,0.0
53.064926,12.678658,-2.1630695,21.832134,-2.5017326,32.88863,-1.0373038,3181.0,0.0,0.0,0.0,0.0,0.0,0.0
53.070004,10.83693,-2.0071943,24.731415,-7.871305,9.335734,-15.681593,3182.0,0.0,0.0,0.0,0.0,0.0,0.0
53.07508,11.671463,0.34772182,11.3357315,-13.118842,-34.170006,-30.875042,3182.0,0.0,0.0,0.0,0.0,0.0,0.0
53.080162,9.067146,2.4796164,-4.316547,-16.59686,-47.28885,-37.403954,3182.0,0.0,0.0,0.0,0.0,0.0,0.0
53.08524,7.482014,2.673861,-16.208633,-18.183325,-44.726097,-35.390366,3182.0,0.0,0.0,0.0,0.0,0.0,0.0
53.09032,9.426859,3.4244604,-25.693045,-16.535843,-35.573418,-35.45138,3183.0,0.0,0.0,0.0,0.0,0.0,0.0
53.095398,7.7434053,8.004796,-16.206236,-12.508663,14.644289,-28.251274,3183.0,0.0,0.0,0.0,0.0,0.0,0.0
53.100475,6.839329,3.5179856,0.09352518,-13.973092,43.017597,1.7695183,3183.0,0.0,0.0,0.0,0.0,0.0,0.0
53.105556,8.829736,-5.328537,8.208633,-17.14602,37.2209,11.471359,3184.0,0.0,0.0,0.0,0.0,0.0,0.0
53.110634,8.4388485,-4.2973623,15.712231,-20.074879,27.885166,-14.949378,3184.0,0.0,0.0,0.0,0.0,0.0,0.0
53.115715,9.803357,-0.023980815,13.659472,-25.322416,1.1593395,-30.753006,3184.0,0.0,0.0,0.0,0.0,0.0,0.0
53.120792,13.256595,0.58033574,2.5659473,-30.997078,-17.817219,-27.519058,3185.0,0.0,0.0,0.0,0.0,0.0,0.0
53.125874,13.407674,-0.352518,0.85131896,-31.546238,-5.003465,-22.454576,3185.0,0.0,0.0,0.0,0.0,0.0,0.0
53.13095,11.633094,2.8513188,2.2422063,-28.678398,-2.4407148,-30.264864,3185.0,0.0,0.0,0.0,0.0,0.0,0.0
53.13603,11.014388,3.8105516,-3.2853718,-27.824148,-16.352789,-28.495344,3185.0,0.0,0.0,0.0,0.0,0.0,0.0
53.14111,10.155875,1.6930456,-8.326139,-29.288578,-13.668003,-19.708773,3186.0,0.0,0.0,0.0,0.0,0.0,0.0
53.146187,8.515588,0.117506,-6.1366906,-29.410614,3.294965,-15.437521,3186.0,0.0,0.0,0.0,0.0,0.0,0.0
53.151268,8.059952,-1.2709832,-0.15347722,-29.105524,12.508663,-14.217164,3186.0,0.0,0.0,0.0,0.0,0.0,0.0
53.156345,8.42446,-2.8177457,2.7290168,-29.044506,9.091662,-14.88836,3187.0,0.0,0.0,0.0,0.0,0.0,0.0
53.161423,9.558753,-1.7242206,0.13669065,-29.654684,1.2813753,-22.698647,3187.0,0.0,0.0,0.0,0.0,0.0,0.0
53.166504,10.702638,2.3501198,2.4196644,-29.288578,8.359448,-27.946184,3187.0,0.0,0.0,0.0,0.0,0.0,0.0
53.17158,12.141487,2.6522782,7.6906476,-31.302168,10.00693,-18.793505,3188.0,0.0,0.0,0.0,0.0,0.0,0.0
53.176662,14.215827,-1.2326139,4.5683455,-33.1327,-4.4543047,-9.396752,3188.0,0.0,0.0,0.0,0.0,0.0,0.0
53.18174,13.721823,-0.99040765,4.1798563,-30.753006,-2.806822,-16.169735,3188.0,0.0,0.0,0.0,0.0,0.0,0.0
53.18682,9.1199045,0.8489209,11.419664,-28.861452,7.1390905,-15.803628,3189.0,0.0,0.0,0.0,0.0,0.0,0.0
53.1919,7.4532375,-3.1582735,3.738609,-32.40049,-19.4647,-8.359448,3189.0,0.0,0.0,0.0,0.0,0.0,0.0
53.196976,8.36211,-5.328537,-12.364509,-34.8412,-34.90222,-19.037575,3189.0,0.0,0.0,0.0,0.0,0.0,0.0
53.202057,5.1942444,3.9304557,-10.35012,-33.071686,-5.552626,-41.370117,3189.0,0.0,0.0,0.0,0.0,0.0,0.0
53.207134,4.733813,8.577938,-5.4172664,-33.74288,5.3695726,-27.641094,3190.0,0.0,0.0,0.0,0.0,0.0,0.0
53.212215,9.232614,0.004796163,-9.601918,-35.5124,-3.1119113,0.12203574,3190.0,0.0,0.0,0.0,0.0,0.0,0.0
53.217293,10.976019,-1.4052758,-6.1846523,-31.24115,10.189984,-10.922198,3190.0,0.0,0.0,0.0,0.0,0.0,0.0
53.22237,9.779376,4.7410073,6.4988008,-27.152952,26.90888,-19.952843,3191.0,0.0,0.0,0.0,0.0,0.0,0.0
53.22745,11.129497,0.35731414,12.129497,-31.363186,18.976557,4.0271792,3191.0,0.0,0.0,0.0,0.0,0.0,0.0
53.23253,13.41247,-10.177458,10.707434,-35.75647,6.8340015,14.339199,3191.0,0.0,0.0,0.0,0.0,0.0,0.0
53.23761,11.863309,-5.436451,7.0455637,-36.549706,-5.8577156,-24.224094,3192.0,0.0,0.0,0.0,0.0,0.0,0.0
53.242687,9.942446,5.913669,3.1894484,-36.122578,-11.837466,-41.55317,3192.0,0.0,0.0,0.0,0.0,0.0,0.0
53.24777,9.940048,5.3309355,-1.0047961,-38.62431,-15.254467,-17.207039,3192.0,0.0,0.0,0.0,0.0,0.0,0.0
53.252846,12.338129,-2.0671463,-11.760192,-37.464973,-25.139362,-1.7695183,3192.0,0.0,0.0,0.0,0.0,0.0,0.0
53.257923,9.282973,1.940048,-11.258993,-29.898756,-3.6610723,-19.76979,3193.0,0.0,0.0,0.0,0.0,0.0,0.0
53.263004,5.482014,6.0119905,2.177458,-25.932594,21.051165,-13.362913,3193.0,0.0,0.0,0.0,0.0,0.0,0.0
53.26808,7.6235013,-3.5395684,3.8273382,-29.898756,6.956037,13.545967,3193.0,0.0,0.0,0.0,0.0,0.0,0.0
53.273163,8.683454,-7.877698,0.30215827,-32.33947,-1.6474825,-0.54916084,3194.0,0.0,0.0,0.0,0.0,0.0,0.0
53.27824,5.889688,1.4868106,5.2565947,-32.156418,8.969626,-28.007202,3194.0,0.0,0.0,0.0,0.0,0.0,0.0
53.283318,7.681055,4.405276,1.8944844,-35.390366,-4.637358,-16.474825,3194.0,0.0,0.0,0.0,0.0,0.0,0.0
53.2884,12.510792,-1.7050359,-5.8992805,-35.5124,-10.128966,1.1593395,3195.0,0.0,0.0,0.0,0.0,0.0,0.0
53.293476,12.398082,2.0479617,-0.4676259,-29.105524,8.786573,-14.583271,3195.0,0.0,0.0,0.0,0.0,0.0,0.0
53.298557,10.848921,7.7482014,3.258993,-25.74954,5.6746616,-15.071414,3195.0,0.0,0.0,0.0,0.0,0.0,0.0
53.303635,12.22542,1.7242206,1.5131894,-27.885166,-2.0746076,9.579805,3196.0,0.0,0.0,0.0,0.0,0.0,0.0
53.308716,12.254196,-4.9448442,3.944844,-29.22756,3.4780185,12.630699,3196.0,0.0,0.0,0.0,0.0,0.0,0.0
53.313793,10.755396,-0.5203837,1.441247,-28.861452,-4.515322,-11.044234,3196.0,0.0,0.0,0.0,0.0,0.0,0.0
53.31887,10.364509,4.122302,-3.0335732,-29.898756,-7.3221445,-13.057824,3196.0,0.0,0.0,0.0,0.0,0.0,0.0
53.32395,11.805756,1.7985611,-0.86810553,-30.447916,3.3559828,1.2813753,3197.0,0.0,0.0,0.0,0.0,0.0,0.0
53.32903,12.908873,0.0647482,3.2733812,-28.495344,6.7729836,2.5017326,3197.0,0.0,0.0,0.0,0.0,0.0,0.0
53.33411,11.856115,2.673861,5.4868107,-25.688522,2.318679,-4.088197,3197.0,0.0,0.0,0.0,0.0,0.0,0.0
53.339188,10.563549,1.2997602,3.5227818,-26.176666,-6.7119656,4.4543047,3198.0,0.0,0.0,0.0,0.0,0.0,0.0
53.34427,9.117506,-2.2254198,-4.1055155,-27.824148,-16.169735,7.1390905,3198.0,0.0,0.0,0.0,0.0,0.0,0.0
53.349346,7.321343,-0.58992803,-9.306954,-27.030916,-12.630699,-4.088197,3198.0,0.0,0.0,0.0,0.0,0.0,0.0
53.354424,6.383693,2.2110312,-7.9352517,-24.590202,-0.6711966,-5.552626,3199.0,0.0,0.0,0.0,0.0,0.0,0.0
53.359505,7.889688,-0.09832134,-3.6570745,-22.33254,8.908609,7.505198,3199.0,0.0,0.0,0.0,0.0,0.0,0.0
53.364582,9.875299,-2.4268584,4.8633094,-19.342665,18.366379,9.579805,3199.0,0.0,0.0,0.0,0.0,0.0,0.0
53.369663,9.196643,0.70983213,11.22542,-18.061289,14.095128,-0.06101787,3199.0,0.0,0.0,0.0,0.0,0.0,0.0
53.37474,10.712231,0.8417266,4.088729,-21.417273,-11.349323,2.8678398,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
53.379818,11.400479,-0.5611511,-0.95683455,-21.966433,-10.31202,7.2001085,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
53.3849,8.645084,1.2949641,-2.323741,-19.4647,-8.176394,1.9525719,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
53.389977,9.323741,0.5467626,-12.357314,-15.559557,-24.590202,3.4170008,3201.0,0.0,0.0,0.0,0.0,0.0,0.0
53.395058,8.35012,0.6906475,-11.383693,-9.884895,-1.3423932,6.467894,3201.0,0.0,0.0,0.0,0.0,0.0,0.0
53.400135,7.6594725,1.6115108,2.201439,-6.467894,23.674932,11.044234,3201.0,0.0,0.0,0.0,0.0,0.0,0.0
53.405216,11.306954,-0.8105516,1.9544364,-7.932323,4.637358,14.88836,3202.0,0.0,0.0,0.0,0.0,0.0,0.0
53.410294,12.764988,1.1318945,2.2757795,-8.176394,5.125501,5.979751,3202.0,0.0,0.0,0.0,0.0,0.0,0.0
53.41537,11.803357,4.848921,11.6642685,-7.6882515,18.366379,8.359448,3202.0,0.0,0.0,0.0,0.0,0.0,0.0
53.420452,14.352518,1.4268585,8.141487,-8.542501,-6.101787,21.1732,3203.0,0.0,0.0,0.0,0.0,0.0,0.0
53.42553,14.510792,-1.206235,-5.2470026,-6.956037,-25.566488,17.817219,3203.0,0.0,0.0,0.0,0.0,0.0,0.0
53.43061,10.973621,2.7889688,-10.383693,-2.6847863,-17.207039,4.57634,3203.0,0.0,0.0,0.0,0.0,0.0,0.0
53.435688,9.160671,4.36211,-10.529976,-0.6101787,-5.613644,11.288306,3203.0,0.0,0.0,0.0,0.0,0.0,0.0
53.440765,7.6187053,0.42446044,-6.971223,-0.91526806,6.2848406,24.102058,3204.0,0.0,0.0,0.0,0.0,0.0,0.0
53.445847,7.1942444,-1.9592326,-2.354916,-0.48814297,11.349323,20.074879,3204.0,0.0,0.0,0.0,0.0,0.0,0.0
53.450924,7.2206235,1.5971223,4.4556355,0.30508935,18.061289,9.091662,3204.0,0.0,0.0,0.0,0.0,0.0,0.0
53.456005,6.7793765,3.4292567,11.270983,-1.5254468,18.122307,14.095128,3205.0,0.0,0.0,0.0,0.0,0.0,0.0
53.461082,10.177458,-0.15107913,4.158273,-3.8441257,-8.481483,20.440987,3205.0,0.0,0.0,0.0,0.0,0.0,0.0
53.466164,10.952039,2.1846523,-3.2901678,-1.3423932,-10.373038,9.213698,3205.0,0.0,0.0,0.0,0.0,0.0,0.0
53.47124,8.019185,6.616307,1.8657074,1.5254468,6.3458586,9.823877,3206.0,0.0,0.0,0.0,0.0,0.0,0.0
53.47632,9.414868,1.5179856,-5.211031,0.73221445,-14.095128,26.664808,3206.0,0.0,0.0,0.0,0.0,0.0,0.0
53.4814,11.045564,-2.0647483,-14.479616,2.1966434,-17.390093,20.563023,3206.0,0.0,0.0,0.0,0.0,0.0,0.0
53.486477,7.683453,4.7026377,-3.8920863,6.101787,18.85452,6.406876,3206.0,0.0,0.0,0.0,0.0,0.0,0.0
53.491558,8.059952,5.6906476,8.093525,5.3085546,24.956308,19.708773,3207.0,0.0,0.0,0.0,0.0,0.0,0.0
53.496635,11.9928055,-1.6402878,9.582734,2.4407148,13.423931,37.403954,3207.0,0.0,0.0,0.0,0.0,0.0,0.0
53.501713,10.961631,-1.7841727,14.565948,2.6847863,15.376503,24.651218,3207.0,0.0,0.0,0.0,0.0,0.0,0.0
53.506794,11.527578,3.2829735,10.498801,2.8678398,-9.274716,9.15268,3208.0,0.0,0.0,0.0,0.0,0.0,0.0
53.51187,10.70024,3.179856,-3.0191846,2.0135896,-30.325882,16.230753,3208.0,0.0,0.0,0.0,0.0,0.0,0.0
53.516953,10.067146,-1.6642686,-12.623501,2.9288578,-26.115648,26.90888,3208.0,0.0,0.0,0.0,0.0,0.0,0.0
53.52203,8.640287,-0.7721822,-11.714628,8.115376,-4.149215,18.61045,3209.0,0.0,0.0,0.0,0.0,0.0,0.0
53.52711,6.4316545,2.3932853,-2.702638,10.434055,11.654413,15.071414,3209.0,0.0,0.0,0.0,0.0,0.0,0.0
53.53219,7.6115108,-2.5323741,-1.4652278,7.6272335,2.5627506,28.861452,3209.0,0.0,0.0,0.0,0.0,0.0,0.0
53.537266,8.074341,-4.9280577,-1.1870503,6.3458586,4.2712507,22.698647,3210.0,0.0,0.0,0.0,0.0,0.0,0.0
53.542347,6.1318946,0.06954437,6.645084,7.383162,17.512129,9.457769,3210.0,0.0,0.0,0.0,0.0,0.0,0.0
53.547424,7.3693047,-0.086330935,5.961631,5.003465,2.318679,16.840933,3210.0,0.0,0.0,0.0,0.0,0.0,0.0
53.552505,12.0023985,-4.7482014,-6.294964,3.783108,-17.023985,21.72236,3210.0,0.0,0.0,0.0,0.0,0.0,0.0
53.557583,14.558753,-0.9328537,-5.7410073,8.115376,2.1966434,6.895019,3211.0,0.0,0.0,0.0,0.0,0.0,0.0
53.56266,13.63789,4.798561,5.822542,11.959502,17.7562,6.2238226,3211.0,0.0,0.0,0.0,0.0,0.0,0.0
53.56774,14.280576,-1.0503597,6.2494006,10.128966,0.97628593,29.593666,3211.0,0.0,0.0,0.0,0.0,0.0,0.0
53.57282,13.666667,-6.9544363,4.683453,9.823877,-2.5627506,29.715702,3212.0,0.0,0.0,0.0,0.0,0.0,0.0
53.5779,8.069545,-2.8657074,6.196643,10.556091,-0.6101787,9.213698,3212.0,0.0,0.0,0.0,0.0,0.0,0.0
53.582977,7.0215826,-1.2613909,-6.110312,7.2001085,-24.590202,7.44418,3212.0,0.0,0.0,0.0,0.0,0.0,0.0
53.58806,8.100719,-4.7769785,-14.17506,7.078073,-15.254467,14.705307,3213.0,0.0,0.0,0.0,0.0,0.0,0.0
53.593136,5.959233,-1.472422,-4.707434,11.715431,16.59686,4.57634,3213.0,0.0,0.0,0.0,0.0,0.0,0.0
53.598213,7.230216,-0.12709832,2.1390886,13.851056,14.88836,8.29843,3213.0,0.0,0.0,0.0,0.0,0.0,0.0
53.603294,9.906475,-4.386091,3.5659473,12.996806,7.1390905,19.281647,3213.0,0.0,0.0,0.0,0.0,0.0,0.0
53.60837,12.270983,-5.8201437,5.6306953,12.813752,6.406876,14.156146,3214.0,0.0,0.0,0.0,0.0,0.0,0.0
53.613453,13.203837,-1.7577938,6.964029,12.935788,2.4407148,1.3423932,3214.0,0.0,0.0,0.0,0.0,0.0,0.0
53.61853,12.141487,0.73141485,8.541966,11.837466,1.3423932,4.3322687,3214.0,0.0,0.0,0.0,0.0,0.0,0.0
53.623608,12.5515585,-2.618705,6.9376497,9.579805,-5.7356796,13.973092,3215.0,0.0,0.0,0.0,0.0,0.0,0.0
